review_id,application_id,decision,review_comment,review_date,reviewed_by
REV554085,APP54461647,APPROVED,Approved after manual PAN check.,24-Feb-2026,James Barrett
REV536392,APP13539269,approved,,2025-05-19 15:53:06,Grant Glass
REV605888,APP06327156,approved,"All documents verified, cleared for activation.",12/06/2025,Alisha Duffy
REV874289,APP65156610,Approved,"All documents verified, cleared for activation.",2026-04-15,Jose White
REV018285,APP35307379,Approved,"KYC matches, no red flags.",04-25-2025,Lance Mitchell MD
REV164921,APP38059580,approved,,06-10-2025,James Barrett
REV999198,APP90333288,APPROVED,"All documents verified, cleared for activation.",20-Nov-2025,Robin Coleman
REV517937,APP14898742,approved,"KYC matches, no red flags.",12/01/2025,Alisha Duffy
REV073701,APP94499544,APPROVED,"All documents verified, cleared for activation.",01/10/2025,Robin Coleman
REV973925,APP78456283,Approved,"KYC matches, no red flags.",17-Feb-2026,Jose White
REV691603,APP17829591,approved,"All documents verified, cleared for activation.",11-06-2025,James Barrett
REV591054,APP71082613,Approved,"All documents verified, cleared for activation.",04-19-2025,Lance Mitchell MD
REV749555,APP57061328,Approved,"KYC matches, no red flags.",01-11-2025,Donna Long
REV430253,APP99183985,Approved,Approved after manual PAN check.,03-Jun-2026,Lance Mitchell MD
REV334938,APP09392474,APPROVED,"KYC matches, no red flags.",2025-11-23 07:34:55,Lance Mitchell MD
REV112738,APP85752003,Approved,Approved after manual PAN check.,12-26-2025,Alisha Duffy
REV274349,APP72898915,Approved,Approved after manual PAN check.,2026-04-02,Alisha Duffy
REV979678,APP42096861,approved,"KYC matches, no red flags.",06-15-2026,Robin Coleman
REV690149,APP53367361,approved,Approved after manual PAN check.,2026-05-09 23:37:54,Donna Long
REV245389,APP21190690,Approved,Approved after manual PAN check.,2025-10-13 02:23:02,Alisha Duffy
REV254045,APP44041495,approved,"All documents verified, cleared for activation.",07/04/2026,Grant Glass
REV480002,APP70354937,Approved,"KYC matches, no red flags.",2026-01-10 07:38:02,Lance Mitchell MD
REV950923,APP90840512,approved,,20-Jun-2025,Catherine James
REV183825,APP49064368,Approved,Approved after manual PAN check.,2025-11-06,Jose White
REV936097,APP45242772,approved,"KYC matches, no red flags.",2025-03-20,Donna Long
REV317665,APP03930644,Approved,,04-19-2026,Jose White
REV322759,APP89396731,APPROVED,Approved after manual PAN check.,31-Jan-2025,Grant Glass
REV906902,APP36873927,Approved,"KYC matches, no red flags.",20/06/2026,Lance Mitchell MD
REV968588,APP37204519,Approved,Approved after manual PAN check.,06-29-2025,James Barrett
REV861700,APP26899222,Approved,Approved after manual PAN check.,01-03-2026,Alisha Duffy
REV024818,APP13823219,APPROVED,"KYC matches, no red flags.",02-09-2025,Grant Glass
REV260622,APP13557492,approved,"KYC matches, no red flags.",15-Sep-2025,Catherine James
REV390192,APP47116112,approved,Approved after manual PAN check.,2026-01-04 01:36:39,Lance Mitchell MD
REV808313,APP25532395,approved,"All documents verified, cleared for activation.",23-Nov-2025,Donna Long
REV574654,APP83384449,APPROVED,"KYC matches, no red flags.",19/05/2026,Donna Long
REV177612,APP87444158,APPROVED,"All documents verified, cleared for activation.",22/11/2025,Catherine James
REV033124,APP32021158,Approved,"KYC matches, no red flags.",2025-05-18,Donna Long
REV879793,APP14686027,APPROVED,"KYC matches, no red flags.",11/02/2025,James Barrett
REV408056,APP03351475,APPROVED,Approved after manual PAN check.,20-Oct-2025,Grant Glass
REV500505,APP99988339,approved,"All documents verified, cleared for activation.",2025-08-11 16:40:43,Grant Glass
REV567235,APP76065083,APPROVED,"All documents verified, cleared for activation.",24/06/2026,Jose White
REV921821,APP44896274,approved,"All documents verified, cleared for activation.",03-05-2025,Catherine James
REV886316,APP17133207,approved,Approved after manual PAN check.,2026-02-17,James Barrett
REV427801,APP77357233,approved,,2025-10-18,Catherine James
REV954069,APP67615336,Approved,Approved after manual PAN check.,30/04/2025,Robin Coleman
REV408408,APP11330991,approved,Approved after manual PAN check.,14/09/2025,Donna Long
REV860006,APP80328498,Approved,Approved after manual PAN check.,22/07/2025,Donna Long
REV330394,APP10755023,Approved,Approved after manual PAN check.,25/05/2025,James Barrett
REV966629,APP73478653,APPROVED,"KYC matches, no red flags.",04-12-2025,Robin Coleman
REV692741,APP01868959,APPROVED,,2025-12-20 17:23:01,Robin Coleman
REV415678,APP31339372,Approved,"KYC matches, no red flags.",10-Mar-2025,Lance Mitchell MD
REV574867,APP39588761,approved,"KYC matches, no red flags.",05-Jan-2026,Jose White
REV818899,APP25907405,approved,Approved after manual PAN check.,09/08/2025,James Barrett
REV267739,APP06370421,APPROVED,"All documents verified, cleared for activation.",10-27-2025,Catherine James
REV237618,APP90043605,approved,"All documents verified, cleared for activation.",04-27-2026,Robin Coleman
REV715983,APP21721693,Approved,"All documents verified, cleared for activation.",2025-02-25,Grant Glass
REV895608,APP13104981,APPROVED,Approved after manual PAN check.,2025-02-19 12:23:52,Lance Mitchell MD
REV089449,APP40588419,APPROVED,"All documents verified, cleared for activation.",2025-12-02 13:54:54,Alisha Duffy
REV649375,APP15439838,Approved,"All documents verified, cleared for activation.",2025-11-19,Robin Coleman
REV315179,APP05546001,Approved,"All documents verified, cleared for activation.",2025-02-28,Donna Long
REV515998,APP40115255,Approved,"KYC matches, no red flags.",31-Mar-2026,Lance Mitchell MD
REV890665,APP25882744,approved,"All documents verified, cleared for activation.",2025-12-31 08:20:41,Alisha Duffy
REV600730,APP59764085,approved,"All documents verified, cleared for activation.",08-15-2025,Grant Glass
REV852355,APP74212589,APPROVED,Approved after manual PAN check.,19/02/2025,Lance Mitchell MD
REV138642,APP24722531,Approved,Approved after manual PAN check.,05-11-2026,Lance Mitchell MD
REV926749,APP74255149,approved,Approved after manual PAN check.,08-27-2025,Alisha Duffy
REV023004,APP82183335,APPROVED,"KYC matches, no red flags.",03-28-2026,James Barrett
REV722805,APP85462311,Approved,"KYC matches, no red flags.",2025-06-08 11:03:41,Grant Glass
REV829632,APP19108546,approved,Approved after manual PAN check.,19/11/2025,Robin Coleman
REV780455,APP93288486,APPROVED,"All documents verified, cleared for activation.",15/11/2025,James Barrett
REV949646,APP90296608,APPROVED,"All documents verified, cleared for activation.",26-Apr-2026,Donna Long
REV448165,APP63525467,Approved,Approved after manual PAN check.,2025-05-01 04:52:17,Robin Coleman
REV404735,APP74699569,approved,"KYC matches, no red flags.",2025-11-08 15:49:58,Lance Mitchell MD
REV643427,APP54072752,APPROVED,Approved after manual PAN check.,01-05-2025,Lance Mitchell MD
REV012915,APP46343163,Approved,"All documents verified, cleared for activation.",20-Sep-2025,Lance Mitchell MD
REV191186,APP65760998,Approved,"All documents verified, cleared for activation.",2026-01-10,Jose White
REV064175,APP42781891,approved,,31/01/2026,James Barrett
REV541370,APP65157344,approved,"All documents verified, cleared for activation.",11-Oct-2025,Jose White
REV044232,APP31194508,APPROVED,"All documents verified, cleared for activation.",10/02/2025,Jose White
REV319930,APP48715430,Approved,"All documents verified, cleared for activation.",02-28-2026,Robin Coleman
REV331946,APP89690503,APPROVED,Approved after manual PAN check.,09-Oct-2025,Donna Long
REV066856,APP76454434,approved,"All documents verified, cleared for activation.",2025-12-16,Lance Mitchell MD
REV759913,APP95349555,Approved,Approved after manual PAN check.,2026-01-01,Grant Glass
REV788741,APP65998639,Approved,Approved after manual PAN check.,2026-05-07 23:14:33,James Barrett
REV614392,APP91736931,APPROVED,"KYC matches, no red flags.",2026-04-03 20:43:25,Alisha Duffy
REV503412,APP25064370,Approved,Approved after manual PAN check.,08-05-2025,Donna Long
REV140189,APP48680795,APPROVED,Approved after manual PAN check.,17-Mar-2026,Catherine James
REV352578,APP12496066,Approved,Approved after manual PAN check.,2025-01-29 13:39:44,Donna Long
REV508231,APP60375404,Approved,"All documents verified, cleared for activation.",07/09/2025,Donna Long
REV813476,APP89013697,approved,Approved after manual PAN check.,02-Sep-2025,Grant Glass
REV404504,APP02048919,APPROVED,"All documents verified, cleared for activation.",2025-03-17 05:08:02,Jose White
REV099802,APP50150762,APPROVED,"All documents verified, cleared for activation.",24-Mar-2026,Grant Glass
REV505759,APP25362729,Approved,"KYC matches, no red flags.",09/03/2025,Alisha Duffy
REV048994,APP02448302,Approved,"All documents verified, cleared for activation.",2026-01-06,Catherine James
REV167914,APP19871145,APPROVED,Approved after manual PAN check.,2025-04-13,James Barrett
REV266933,APP00600932,approved,"All documents verified, cleared for activation.",2026-02-24,Grant Glass
REV797730,APP92539659,approved,Approved after manual PAN check.,03-Aug-2025,Donna Long
REV622454,APP90370503,APPROVED,"All documents verified, cleared for activation.",2025-02-10,Donna Long
REV882774,APP05440509,APPROVED,,04-02-2026,Alisha Duffy
REV469326,APP04360955,Approved,"All documents verified, cleared for activation.",13/09/2025,Alisha Duffy
REV848029,APP75998623,approved,"All documents verified, cleared for activation.",2025-12-20,Lance Mitchell MD
REV661610,APP04403264,Approved,Approved after manual PAN check.,02-22-2026,Robin Coleman
REV451020,APP30757125,approved,"KYC matches, no red flags.",2026-01-17,Jose White
REV206706,APP33876671,Approved,"KYC matches, no red flags.",2025-06-17 16:41:50,Lance Mitchell MD
REV726083,APP31230878,APPROVED,,25/10/2025,Donna Long
REV003802,APP87771781,approved,"All documents verified, cleared for activation.",01-03-2026,Catherine James
REV828135,APP39644827,approved,"KYC matches, no red flags.",08-08-2025,Robin Coleman
REV106009,APP34636805,Approved,,2025-02-28 19:20:03,Catherine James
REV234808,APP49687019,Approved,"KYC matches, no red flags.",12-31-2025,James Barrett
REV094404,APP94158882,APPROVED,"All documents verified, cleared for activation.",2026-06-27 10:51:10,James Barrett
REV128445,APP04503261,approved,"All documents verified, cleared for activation.",10-09-2025,James Barrett
REV137508,APP40541007,approved,Approved after manual PAN check.,2025-07-04 01:11:28,Grant Glass
REV849820,APP64811048,approved,Approved after manual PAN check.,2025-10-19 05:45:55,Catherine James
REV177552,APP64020660,APPROVED,"All documents verified, cleared for activation.",01-10-2026,Jose White
REV043334,APP77282615,approved,"KYC matches, no red flags.",2025-01-26,Grant Glass
REV130563,APP37327187,Approved,Approved after manual PAN check.,2025-06-14 00:17:45,Grant Glass
REV987364,APP99462186,approved,Approved after manual PAN check.,11-05-2025,Robin Coleman
REV904276,APP10831242,Approved,"KYC matches, no red flags.",2026-03-11,Donna Long
REV128904,APP71123241,Approved,"KYC matches, no red flags.",02-22-2025,James Barrett
REV519039,APP82752949,Approved,"All documents verified, cleared for activation.",17/04/2025,Robin Coleman
REV507920,APP42162672,approved,Approved after manual PAN check.,2025-11-24 15:16:22,Alisha Duffy
REV798716,APP51253668,APPROVED,"All documents verified, cleared for activation.",2025-05-21 20:44:17,Grant Glass
REV996882,APP58444232,APPROVED,Approved after manual PAN check.,29/10/2025,Catherine James
REV051342,APP68862490,approved,"KYC matches, no red flags.",03-03-2026,Donna Long
REV027285,APP92810188,approved,,08-17-2025,Lance Mitchell MD
REV680726,APP77729092,APPROVED,"KYC matches, no red flags.",03/10/2025,Robin Coleman
REV511376,APP25947410,APPROVED,"KYC matches, no red flags.",22/03/2026,Catherine James
REV908316,APP02617068,Approved,"KYC matches, no red flags.",12/04/2026,Robin Coleman
REV623008,APP46993330,APPROVED,"All documents verified, cleared for activation.",2026-04-12,Donna Long
REV850901,APP07612371,APPROVED,"All documents verified, cleared for activation.",05-Dec-2025,Lance Mitchell MD
REV011169,APP88873317,approved,"All documents verified, cleared for activation.",2025-06-30 05:41:39,Robin Coleman
REV643105,APP21827317,approved,"All documents verified, cleared for activation.",2025-07-21,Jose White
REV264033,APP59028777,APPROVED,"KYC matches, no red flags.",13/04/2025,Alisha Duffy
REV751536,APP02551668,approved,"KYC matches, no red flags.",2025-12-16,Donna Long
REV290913,APP22654763,Approved,"All documents verified, cleared for activation.",01-01-2026,James Barrett
REV985226,APP65316707,APPROVED,"All documents verified, cleared for activation.",06/03/2026,Grant Glass
REV324032,APP78733185,Approved,"KYC matches, no red flags.",31-Jan-2026,Catherine James
REV815998,APP78635570,approved,"KYC matches, no red flags.",22/08/2025,Alisha Duffy
REV661275,APP14414448,APPROVED,"KYC matches, no red flags.",2025-07-02 11:22:55,James Barrett
REV681078,APP84646131,approved,"All documents verified, cleared for activation.",06-15-2025,Alisha Duffy
REV184025,APP34749373,APPROVED,"KYC matches, no red flags.",2025-04-28,Lance Mitchell MD
REV554018,APP84589498,approved,"All documents verified, cleared for activation.",18-Mar-2026,Jose White
REV514403,APP75785424,APPROVED,Approved after manual PAN check.,27-Nov-2025,Catherine James
REV203645,APP61631814,APPROVED,"KYC matches, no red flags.",09-13-2025,James Barrett
REV695273,APP26153881,approved,"KYC matches, no red flags.",2025-09-19 06:39:00,Lance Mitchell MD
REV376635,APP22685974,Approved,"All documents verified, cleared for activation.",03-26-2026,James Barrett
REV352958,APP34537501,APPROVED,"All documents verified, cleared for activation.",2026-01-07 23:42:53,Donna Long
REV814476,APP38888293,APPROVED,Approved after manual PAN check.,2025-07-04 02:56:01,Grant Glass
REV036472,APP22731097,APPROVED,"All documents verified, cleared for activation.",29-Jun-2025,Lance Mitchell MD
REV766608,APP62065633,APPROVED,Approved after manual PAN check.,10-03-2025,Grant Glass
REV043104,APP96464369,Approved,"KYC matches, no red flags.",04-Nov-2025,James Barrett
REV481609,APP60931407,approved,Approved after manual PAN check.,14/01/2026,James Barrett
REV250761,APP36845703,approved,,16/02/2025,Grant Glass
REV164731,APP46026944,approved,"KYC matches, no red flags.",25/06/2026,Grant Glass
REV276482,APP90950370,Approved,Approved after manual PAN check.,2026-06-10 01:04:17,Jose White
REV137682,APP01096587,APPROVED,"All documents verified, cleared for activation.",2026-05-08,Jose White
REV294980,APP37757470,Approved,"KYC matches, no red flags.",2026-05-29 19:15:13,Grant Glass
REV973768,APP34092702,approved,"KYC matches, no red flags.",2026-03-10 16:01:05,Robin Coleman
REV036684,APP58529826,APPROVED,"KYC matches, no red flags.",2026-06-06,Alisha Duffy
REV830413,APP21114860,Approved,Approved after manual PAN check.,01-10-2025,Robin Coleman
REV184480,APP28351063,APPROVED,"KYC matches, no red flags.",04/02/2026,Grant Glass
REV227145,APP16688884,Approved,"KYC matches, no red flags.",07/09/2025,Catherine James
REV430655,APP30445701,Approved,Approved after manual PAN check.,06-23-2026,Alisha Duffy
REV579340,APP91037321,approved,"All documents verified, cleared for activation.",2025-12-11,Grant Glass
REV359386,APP48326640,APPROVED,"KYC matches, no red flags.",09-04-2025,Catherine James
REV375516,APP91035182,APPROVED,Approved after manual PAN check.,03/04/2025,Donna Long
REV198332,APP87925570,Approved,,16-Feb-2026,Jose White
REV501655,APP99894990,APPROVED,"All documents verified, cleared for activation.",20-Mar-2026,Grant Glass
