bank_id,application_id,account_number_masked,ifsc,bank_name,verification_status
BNK410792,APP09122352,XXXXXXXX3208,SHLR0722405,axis bank,Verified
BNK366810,APP34590561,XXXXXXXX4649,KPGP0038090,AXIS BANK,Verified
BNK024962,APP52307201,XXXXXXXX3716,YTGV0729962,HDFC BANK,verified
BNK411678,APP07651947,XXXXXXXX9350,GCDC0133916,HDFC Bank,verified
BNK920583,APP88598230,XXXXXXXX6068,QNMW0729798,HDFC BANK,Verified
BNK603187,APP64409653,XXXXXXXX3866,MRWA0850902,axis bank,verified
BNK032813,APP45391781,XXXXXXXX1926,ILOC0060376,state bank of india,verified
BNK035768,APP94561070,XXXXXXXX9225,DZLA0690796,Hdfc bank Ltd,verified
BNK468793,APP78688395,XXXXXXXX6345,STOU0075606,PNB,verified
BNK571893,APP35863287,XXXXXXXX3844,FCQW0923872,Kotak Mahindra Bank,verified
BNK995037,APP11683157,XXXXXXXX9108,HKQE0360629,HDFC BANK,Verified
BNK623559,APP94930226,XXXXXXXX6892,XPMV0377728,Punjab National Bank,Verified
BNK454212,APP97985146,XXXXXXXX3592,OTEO0593265,PNB,Verified
BNK358567,APP72645400,XXXXXXXX7318,BPGX0170432,Icici Bank Ltd,Verified
BNK380669,APP76391496,XXXXXXXX7906,IWCP0740313,axis bank,Verified
BNK597208,APP21936789,XXXXXXXX5660,UWSX0438085,AXIS BANK,Verified
BNK743647,APP71554242,XXXXXXXX9701,YHWW0685306,kotak bank,Verified
BNK314457,APP02554769,XXXXXXXX0364,CKLA0206598,Kotak Mahindra,Verified
BNK803803,APP64682939,XXXXXXXX9307,UPIE0952367,AXIS BANK,Verified
BNK040593,APP54808293,XXXXXXXX7548,HCCS0589953,HDFC BANK,Verified
BNK080226,APP14087477,XXXXXXXX2050,xmgq0354021,HDFC Bank,Verified
BNK149619,APP91019979,XXXXXXXX2658,WBJU0468209,hdfc bank,verified
BNK342104,APP29928597,XXXXXXXX2583,HBJU0598928,ICICI BANK,verified
BNK957566,APP87873225,XXXXXXXX2738,QPEF0393316,punjab national bank,verified
BNK463137,APP38242590,XXXXXXXX1162,RHKQ0636872,State Bank of India,Verified
BNK233802,APP36692425,XXXXXXXX8325,ZHTC0362158,Axis Bank,verified
BNK868592,APP61173942,XXXXXXXX5148,PAHN0689353,ICICI Bank,verified
BNK849650,APP89512131,XXXXXXXX2987,NODG0476437,Punjab National Bank,Verified
BNK294381,APP01917700,XXXXXXXX4661,AKGC0670523,hdfc bank,verified
BNK727461,APP80608388,XXXXXXXX8112,QHKC0191128,Axis Bank,Verified
BNK064176,APP47515523,XXXXXXXX4126,SVPY0752608,Punjab National Bank,Verified
BNK834156,APP34066501,XXXXXXXX1365,TIQF0177815,kotak bank,verified
BNK359075,APP45087955,XXXXXXXX1691,MUCJ0169787,ICICI Bank,Verified
BNK510480,APP13372171,XXXXXXXX9266,BFTK0590855,Kotak Mahindra,verified
BNK017392,APP74605793,XXXXXXXX2491,MEGE0603987,state bank of india,verified
BNK050089,APP14664615,XXXXXXXX5077,yrii0361410,Hdfc bank Ltd,verified
BNK183477,APP80292840,XXXXXXXX2040,VIIX0171747,State Bank of India,Verified
BNK761525,APP18439584,XXXXXXXX6019,LBFA0020924,state bank of india,verified
BNK188016,APP66369473,XXXXXXXX4897,OGUR0031835,icici bank,Verified
BNK301369,APP59326602,XXXXXXXX8472,ZFTO0960081,kotak bank,verified
BNK080905,APP06997589,XXXXXXXX7901,IPXS0913828,Hdfc bank Ltd,verified
BNK834891,APP54337302,XXXXXXXX1735,ZJYH0424146,icici bank,verified
BNK244633,APP23196912,XXXXXXXX9597,PAMM0289991,Hdfc bank Ltd,Verified
BNK995290,APP13583119,XXXXXXXX0167,ZSXY0347434,Kotak Mahindra Bank,verified
BNK273916,APP61316434,XXXXXXXX3768,GBKF0793692,Kotak Mahindra,verified
BNK682910,APP74783614,XXXXXXXX4135,WLBW0907470,HDFC BANK,verified
BNK275170,APP78640840,XXXXXXXX0704,UTWP0305626,icici bank,Verified
BNK584557,APP23899421,XXXXXXXX8214,YDXA0532086,Punjab National Bank,verified
BNK882247,APP70377032,XXXXXXXX9114,YTMP0586834,Kotak Mahindra Bank,Verified
BNK070730,APP70466330,XXXXXXXX4316,BDPS0004109,Punjab National Bank,Verified
BNK126730,APP61724311,XXXXXXXX1289,KGPC0081263,punjab national bank,verified
BNK680161,APP50804015,XXXXXXXX8229,SRBF0534388,Axis Bank,verified
BNK043161,APP29184028,XXXXXXXX2815,UQJL0473336,Hdfc bank Ltd,verified
BNK874845,APP15150499,XXXXXXXX6779,PFXG0728046,Kotak Mahindra Bank,Verified
BNK557091,APP67693107,XXXXXXXX3955,JJYK0856270,kotak bank,verified
BNK277942,APP16063035,XXXXXXXX9658,HPXR0301285,Kotak Mahindra Bank,Verified
BNK687683,APP03700175,XXXXXXXX7346,UJQP0223408,Kotak Mahindra,Verified
BNK848763,APP34418940,XXXXXXXX4643,FRJI0238823,hdfc bank,verified
BNK058369,APP43103355,XXXXXXXX7186,LAIR0271079,S.B.I.,Verified
BNK581942,APP62594271,XXXXXXXX4635,DOGZ0012443,Kotak Mahindra,Verified
BNK529253,APP33089115,XXXXXXXX2489,YUDE0136436,Icici Bank Ltd,Verified
BNK675451,APP06609399,XXXXXXXX3336,FYTM0662211,axis bank,Verified
BNK346987,APP92514492,XXXXXXXX6267,XBDQ0249945,ICICI Bank,Verified
BNK018634,APP48591346,XXXXXXXX7013,OXMH0754230,Punjab National Bank,Verified
BNK973743,APP88172080,XXXXXXXX7235,WYLU0867664,State Bank of India,verified
BNK465714,APP46869146,XXXXXXXX8256,UKKF0248788,State Bank of India,verified
BNK353085,APP87607772,XXXXXXXX4874,URYE0290334,Kotak Mahindra Bank,Verified
BNK886305,APP96697516,XXXXXXXX4076,BDMO0226992,Kotak Mahindra,Verified
BNK281270,APP05340517,XXXXXXXX2226,YHZV0277960,ICICI Bank,Verified
BNK840877,APP83073191,XXXXXXXX2134,CXXJ0628291,Axis Bank,verified
BNK722337,APP56732205,XXXXXXXX6887,CAVU0888800,State Bank of India,Verified
BNK639817,APP00529539,XXXXXXXX2549,ELPB0724138,Punjab National Bank,Verified
BNK732690,APP71790160,XXXXXXXX0175,XEQK0367636,HDFC Bank,Verified
BNK848333,APP88728167,XXXXXXXX5722,QXEK0019045,hdfc bank,Verified
BNK408000,APP81211071,XXXXXXXX8270,QZEP0962598,axis bank,Verified
BNK526218,APP35101181,XXXXXXXX2560,YGEF0992131,Kotak Mahindra,Verified
BNK258197,APP56266035,XXXXXXXX1730,ICWO0017329,Icici Bank Ltd,verified
BNK404381,APP03580365,XXXXXXXX0882,IOWM0356121,ICICI BANK,verified
BNK271695,APP06907943,XXXXXXXX5105,GXGL0704455,SBI,Verified
BNK253048,APP79791659,XXXXXXXX0580,VTGT0618345,kotak bank,verified
BNK231977,APP41047879,XXXXXXXX8438,oshm0486508,state bank of india,verified
BNK592731,APP14021213,XXXXXXXX6815,NMZH0122063,HDFC Bank,Verified
BNK518369,APP82495752,XXXXXXXX6833,MDPQ0991872,HDFC BANK,Verified
BNK382517,APP13438915,XXXXXXXX3215,YEMD0988890,SBI,verified
BNK141444,APP22889081,XXXXXXXX8346,FXNF0238058,axis bank,verified
BNK392442,APP94471067,XXXXXXXX4545,sxzk0940172,AXIS BANK,Verified
BNK391718,APP35462890,XXXXXXXX0741,LVVP0123999,HDFC Bank,verified
BNK167764,APP14782107,XXXXXXXX7859,XGGT0277203,S.B.I.,Verified
BNK471118,APP83898984,XXXXXXXX2413,PALB0279996,Icici Bank Ltd,verified
BNK366884,APP79973863,XXXXXXXX0822,ZTLO0683823,Icici Bank Ltd,verified
BNK035265,APP81833056,XXXXXXXX3988,OPYS0741445,ICICI Bank,verified
BNK338436,APP78044377,XXXXXXXX0197,xhuc0799659,kotak bank,verified
BNK722212,APP05945012,XXXXXXXX7567,EWBN0102263,state bank of india,Verified
BNK417771,APP17835243,XXXXXXXX3121,EDBF0813319,Icici Bank Ltd,Verified
BNK395436,APP50931186,XXXXXXXX9130,DOBE0147612,state bank of india,Verified
BNK718876,APP03006414,XXXXXXXX9827,XXMF0630931,ICICI Bank,verified
BNK924212,APP21725274,XXXXXXXX4721,MWFU0881285,State Bank of India,Verified
BNK128453,APP15337645,XXXXXXXX9890,KMQE0987160,Kotak Mahindra,Verified
BNK173663,APP10448558,XXXXXXXX0932,PKGY0754605,S.B.I.,Verified
BNK823366,APP75971040,XXXXXXXX6001,FQOC0984284,State Bank of India,verified
BNK674164,APP75602877,XXXXXXXX5598,OVOY0093731,AXIS BANK,Verified
BNK236695,APP60497921,XXXXXXXX0539,GZQX0673664,Kotak Mahindra Bank,Verified
BNK918776,APP62950925,XXXXXXXX9736,IDMA0795294,Axis Bank,verified
BNK213660,APP33786656,XXXXXXXX1765,RYRO0141662,axis bank,Verified
BNK489311,APP78119256,XXXXXXXX3107,SXVR0867783,Axis Bank,verified
BNK364192,APP55049823,XXXXXXXX0677,AURX0038407,icici bank,Verified
BNK972692,APP10905665,XXXXXXXX4753,ECMO0057833,ICICI BANK,Verified
BNK093482,APP48138344,XXXXXXXX7759,MRJR0344208,Kotak Mahindra Bank,verified
BNK105124,APP05772248,XXXXXXXX7652,NVVT0437997,HDFC Bank,verified
BNK672198,APP78996020,XXXXXXXX2214,NFWT0105697,axis bank,Verified
BNK671295,APP11374335,XXXXXXXX1341,WVBI0082970,Punjab National Bank,Verified
BNK025901,APP58839769,XXXXXXXX1669,PUAS0981061,Punjab National Bank,Verified
BNK474202,APP19189332,XXXXXXXX0592,KPVN0425811,PNB,verified
BNK794928,APP35619897,XXXXXXXX4068,JJIV0194144,punjab national bank,verified
BNK224308,APP16941207,XXXXXXXX5298,TIAD0285185,Icici Bank Ltd,verified
BNK702737,APP64539960,XXXXXXXX0692,SIDW0953021,State Bank of India,verified
BNK087266,APP49940860,XXXXXXXX2014,MUBA0964532,State Bank of India,Verified
BNK093041,APP64809062,XXXXXXXX5708,bmyn0451218,icici bank,verified
BNK066832,APP78029374,XXXXXXXX5644,WTVN0300176,Kotak Mahindra,verified
BNK966690,APP58923505,XXXXXXXX9412,JVXO0675522,Icici Bank Ltd,Verified
BNK449114,APP56717837,XXXXXXXX8397,IOJG0424255,axis bank,verified
BNK012768,APP74677116,XXXXXXXX4952,NETP0685079,Axis Bank,verified
BNK785121,APP91828527,XXXXXXXX9876,EODQ0538923,Kotak Mahindra,verified
BNK248120,APP09037958,XXXXXXXX5190,TAQX0110202,HDFC Bank,Verified
BNK698614,APP49869054,XXXXXXXX9635,OLPC0119689,HDFC Bank,verified
BNK452022,APP34395459,XXXXXXXX0950,QHOO0765820,AXIS BANK,Verified
BNK718042,APP34994927,XXXXXXXX4715,LAOD0890813,Icici Bank Ltd,Verified
BNK361814,APP64691744,XXXXXXXX5581,ATRZ0513139,HDFC BANK,verified
BNK493367,APP88343563,XXXXXXXX9674,GXLI0650774,HDFC Bank,Pending
BNK518335,APP70094113,XXXXXXXX6558,NGEG0844103,State Bank of India,failed
BNK069860,APP47401999,XXXXXXXX5008,DIWR0685107,HDFC Bank,pending
BNK512928,APP44344297,XXXXXXXX0601,OOJT0115609,Kotak Mahindra Bank,pending
BNK749123,APP81002651,XXXXXXXX1636,NQZP0242386,hdfc bank,failed
BNK694222,APP59146521,XXXXXXXX6161,HWTZ0687427,icici bank,failed
BNK734541,APP56306817,XXXXXXXX8260,GJYG0252506,ICICI BANK,Failed
BNK491266,APP56690990,XXXXXXXX4229,MNKH0622532,AXIS BANK,pending
BNK940319,APP55811834,XXXXXXXX6943,ejlr0694109,HDFC Bank,pending
BNK219581,APP93884864,XXXXXXXX6090,IAJW0711548,Axis Bank,failed
BNK472510,APP99143303,XXXXXXXX4163,EAKS0027685,ICICI Bank,pending
BNK786328,APP13497087,XXXXXXXX7405,EONJ0169258,HDFC Bank,failed
BNK765706,APP64998514,XXXXXXXX2780,SAZI0245196,Axis Bank,failed
BNK172394,APP78033385,XXXXXXXX6927,NFFK0055988,axis bank,Pending
BNK613679,APP98541442,XXXXXXXX9141,NYPX0487899,state bank of india,Failed
BNK383255,APP41746527,XXXXXXXX9095,SREN0922337,SBI,Pending
BNK931058,APP49687928,XXXXXXXX7278,BDCU0958298,Kotak Mahindra Bank,Pending
BNK565145,APP35673862,XXXXXXXX5611,LZDH0281127,Kotak Mahindra Bank,Pending
BNK335588,APP38342880,XXXXXXXX1642,WRSI0271135,Icici Bank Ltd,pending
BNK202003,APP17088689,XXXXXXXX3481,EXRH0251678,Axis Bank,Failed
BNK989252,APP76429533,XXXXXXXX8588,ULGT0373160,ICICI Bank,failed
BNK256089,APP21567544,XXXXXXXX7427,BPKI0268364,ICICI Bank,Pending
BNK387158,APP10144631,XXXXXXXX6833,FLKO0631936,S.B.I.,failed
BNK308814,APP35491844,XXXXXXXX6745,FHVH0229121,S.B.I.,pending
BNK047736,APP01745627,XXXXXXXX0456,GJSI0284006,axis bank,pending
BNK893547,APP79593069,XXXXXXXX2375,BQQW0914359,Icici Bank Ltd,Pending
BNK397316,APP82854464,XXXXXXXX5196,MCQG0492997,kotak bank,failed
BNK667228,APP15881033,XXXXXXXX9543,FGKJ0285559,HDFC BANK,pending
BNK189757,APP41352963,XXXXXXXX5850,XXDC0959329,Kotak Mahindra,Failed
BNK078482,APP19444951,XXXXXXXX0719,GKCU0245338,HDFC Bank,Pending
BNK069676,APP85708283,XXXXXXXX9998,HHJP0020259,axis bank,Failed
BNK881886,APP59387448,XXXXXXXX9158,hlod0147624,Hdfc bank Ltd,Pending
BNK394630,APP58566034,XXXXXXXX9027,CRHX0338076,hdfc bank,failed
BNK132324,APP41119025,XXXXXXXX1834,DBGQ0325836,Kotak Mahindra,failed
BNK647155,APP48417855,XXXXXXXX9772,NOYD0801838,icici bank,pending
BNK664603,APP90219734,XXXXXXXX2533,gnvr0940198,axis bank,failed
BNK970666,APP92817622,XXXXXXXX8848,ECBK0504974,Kotak Mahindra Bank,Pending
BNK441896,APP17839069,XXXXXXXX8551,HEOI0380082,ICICI BANK,Pending
BNK858623,APP54394775,XXXXXXXX4410,XFEG0779013,icici bank,Failed
BNK418855,APP94225706,XXXXXXXX0020,ESRX0676361,S.B.I.,failed
BNK948688,APP15267300,XXXXXXXX9930,DJLW0816077,punjab national bank,pending
BNK194069,APP91192077,XXXXXXXX2640,RQBN0989443,Punjab National Bank,failed
BNK184096,APP36975910,XXXXXXXX6079,MAPX0715767,HDFC BANK,failed
BNK394191,APP77719694,XXXXXXXX3137,DCRH0507109,State Bank of India,pending
BNK294710,APP28537081,XXXXXXXX4674,RDBJ0532019,axis bank,Pending
BNK073667,APP84629088,XXXXXXXX2989,ZDYP0253196,Punjab National Bank,Failed
BNK122865,APP11851321,XXXXXXXX5270,BDEA0312306,Kotak Mahindra,failed
BNK633345,APP88647807,XXXXXXXX7149,LBGT0105760,State Bank of India,failed
BNK792948,APP11025754,XXXXXXXX7079,OGPA0238666,Axis Bank,Failed
BNK026480,APP14408172,XXXXXXXX5418,RDRY0813853,ICICI BANK,Failed
BNK212369,APP35342552,XXXXXXXX3679,EFUH0469229,PNB,Pending
BNK327980,APP63929876,XXXXXXXX6774,PBAF0714160,State Bank of India,failed
BNK062517,APP55519669,XXXXXXXX8356,BXOS0353166,S.B.I.,pending
BNK123327,APP93124672,XXXXXXXX5675,OEQO0995853,SBI,pending
BNK719824,APP70508722,XXXXXXXX4537,WNDS0820062,Punjab National Bank,Pending
BNK370579,APP45338510,XXXXXXXX3843,UUWA0883837,Punjab National Bank,Failed
BNK933147,APP61616569,XXXXXXXX5896,WJPN0110044,Kotak Mahindra,pending
BNK778658,APP21498450,XXXXXXXX1927,TNFH0700945,Kotak Mahindra Bank,Failed
BNK404164,APP66076222,XXXXXXXX3452,ZFKA0108640,Axis Bank,Pending
BNK670513,APP20236362,XXXXXXXX2843,HKMT0448447,S.B.I.,Failed
BNK882683,APP76608473,XXXXXXXX6942,FASN0736549,ICICI Bank,failed
BNK025569,APP01508705,XXXXXXXX4178,CBCX0838452,Icici Bank Ltd,Failed
BNK027550,APP41454342,XXXXXXXX0208,PLMB0167642,Hdfc bank Ltd,Failed
BNK392949,APP14879050,XXXXXXXX4264,SKWB0722605,Kotak Mahindra,failed
BNK902199,APP43948252,XXXXXXXX4640,HBKN0505973,PNB,Failed
BNK398118,APP79061365,XXXXXXXX6413,HYGA0166422,Hdfc bank Ltd,Pending
BNK828871,APP48578684,XXXXXXXX3465,KNGC0031041,S.B.I.,Pending
BNK468104,APP05099497,XXXXXXXX2739,GPXU0930459,PNB,pending
BNK845375,APP20176934,XXXXXXXX4240,UMLV0179619,Axis Bank,failed
BNK687501,APP73629274,XXXXXXXX7565,MIET0199530,Icici Bank Ltd,pending
BNK926162,APP21621309,XXXXXXXX0351,YHMA0406983,Kotak Mahindra,pending
BNK712925,APP56009371,XXXXXXXX9962,PXCU0427327,S.B.I.,Failed
BNK300050,APP19363877,XXXXXXXX0309,ETAK0892840,icici bank,Failed
BNK124779,APP76951631,XXXXXXXX8265,EEKE0423517,Punjab National Bank,Pending
BNK891512,APP48795930,XXXXXXXX2078,SEJS0590063,SBI,failed
BNK255964,APP03706721,XXXXXXXX4688,LYRG0197418,icici bank,Pending
BNK026951,APP20440545,XXXXXXXX2827,POLK0170729,PNB,failed
BNK828652,APP32815501,XXXXXXXX7072,JNVJ0262807,State Bank of India,pending
BNK069426,APP41767820,XXXXXXXX2964,DOPI0032109,AXIS BANK,Pending
BNK852269,APP65727037,XXXXXXXX1493,FILL0758081,axis bank,Pending
BNK620888,APP10033829,XXXXXXXX6358,PSMJ0004657,Kotak Mahindra,pending
BNK650065,APP09647382,XXXXXXXX7515,swza0903997,ICICI BANK,Pending
BNK634859,APP50470662,XXXXXXXX9196,OTQY0902586,AXIS BANK,Pending
BNK571759,APP51835622,XXXXXXXX5397,RNGS0841749,state bank of india,pending
BNK038362,APP75916566,XXXXXXXX4105,IJNZ0159824,Punjab National Bank,Pending
BNK687638,APP22782099,XXXXXXXX1512,LFQP0990138,axis bank,failed
BNK849713,APP45623088,XXXXXXXX9642,ogoj0854801,HDFC Bank,Pending
BNK849432,APP02085523,XXXXXXXX5960,LWTA0172665,Kotak Mahindra Bank,failed
BNK473243,APP51004032,XXXXXXXX8084,atna0692289,PNB,pending
BNK884031,APP77478122,XXXXXXXX0271,YJHB0518079,axis bank,pending
BNK393090,APP93934955,XXXXXXXX2169,CGVP0635478,punjab national bank,Failed
BNK523274,APP17358929,XXXXXXXX3652,GOHK0716139,ICICI BANK,Pending
BNK740660,APP71167567,XXXXXXXX4613,CJIL0441398,PNB,Failed
BNK247919,APP94998393,XXXXXXXX6605,NRFM0032398,State Bank of India,Failed
BNK442357,APP85984635,XXXXXXXX8743,AHUQ0499204,Kotak Mahindra Bank,Pending
BNK054760,APP89529228,XXXXXXXX2625,NCBL0996439,Kotak Mahindra,failed
BNK408918,APP34282675,XXXXXXXX9351,YHMT0848732,hdfc bank,Failed
BNK575608,APP37981263,XXXXXXXX5521,ORND0588514,punjab national bank,failed
BNK236383,APP69255028,XXXXXXXX5334,AJBD0678346,SBI,Pending
BNK117778,APP51051515,XXXXXXXX1610,WVGV0229662,ICICI Bank,Failed
BNK184396,APP52258305,XXXXXXXX7581,RQVH0421020,PNB,pending
BNK697875,APP33723644,XXXXXXXX2872,OBUT0543111,Kotak Mahindra,Pending
BNK440810,APP71364827,XXXXXXXX1076,IXJR0694847,icici bank,Pending
BNK898389,APP41002227,XXXXXXXX4192,EDDA0450368,PNB,failed
BNK712848,APP05488361,XXXXXXXX6137,wzhi0001580,Hdfc bank Ltd,Pending
BNK458722,APP87575033,XXXXXXXX3961,TKHT0111684,Kotak Mahindra Bank,failed
BNK108575,APP96379019,XXXXXXXX1347,DQZS0735361,Axis Bank,Failed
BNK767274,APP81201311,XXXXXXXX6005,ZZEF0260050,kotak bank,Failed
BNK812298,APP53720507,XXXXXXXX0032,JMPI0977252,Kotak Mahindra Bank,Pending
BNK292044,APP03442249,XXXXXXXX3909,QAUL0826347,Icici Bank Ltd,failed
BNK554350,APP83785432,XXXXXXXX4777,ZYNS0183259,State Bank of India,Failed
BNK787703,APP42127284,XXXXXXXX3925,FDMM0934227,Punjab National Bank,Pending
BNK180907,APP03458273,XXXXXXXX3449,DKGQ0861499,PNB,pending
BNK077687,APP26694077,XXXXXXXX9696,LJOM0930052,Axis Bank,pending
BNK879491,APP37419994,XXXXXXXX6313,OTZB0725253,SBI,Pending
BNK058349,APP69750370,XXXXXXXX5798,TXEN0283303,Kotak Mahindra Bank,failed
BNK026974,APP81767005,XXXXXXXX7134,OHJR0366295,Punjab National Bank,Failed
BNK272928,APP05868277,XXXXXXXX5896,LOHD0689881,Kotak Mahindra Bank,Pending
BNK208827,APP71035699,XXXXXXXX8117,DCZF0452077,state bank of india,pending
BNK955235,APP40379819,XXXXXXXX4212,UVXC0224304,Kotak Mahindra,pending
BNK699143,APP54064969,XXXXXXXX7023,QORK0370609,Kotak Mahindra,failed
BNK855252,APP88488241,XXXXXXXX6680,RWCI0525632,Axis Bank,pending
BNK775401,APP66920489,XXXXXXXX2423,PVZT0055639,Kotak Mahindra Bank,Failed
BNK563652,APP62994277,XXXXXXXX6369,VHKI0455027,punjab national bank,Failed
BNK328472,APP94312912,XXXXXXXX4900,JQTY0617572,kotak bank,Failed
BNK480057,APP54001717,XXXXXXXX8775,FDJO0881512,Kotak Mahindra Bank,Failed
BNK638269,APP72321191,XXXXXXXX8238,WEFU0931935,hdfc bank,Pending
BNK227874,APP27683787,XXXXXXXX0148,DEJJ0675242,HDFC BANK,failed
BNK065387,APP66516874,XXXXXXXX6109,GRII0718712,axis bank,failed
BNK357120,APP08485909,XXXXXXXX5928,RUAF0003914,SBI,failed
BNK247155,APP33670477,XXXXXXXX0429,RKKG0503783,Icici Bank Ltd,pending
BNK850566,APP18250282,XXXXXXXX8437,MBEA0401239,SBI,Pending
BNK173425,APP16940584,XXXXXXXX8869,KJLU0875253,Kotak Mahindra,Pending
BNK086671,APP31491255,XXXXXXXX0510,WDKP0812369,AXIS BANK,Failed
BNK087094,APP24534151,XXXXXXXX8293,UONU0926766,state bank of india,Pending
BNK158132,APP92643754,XXXXXXXX2107,SZTO0292267,kotak bank,Failed
BNK009380,APP03424521,XXXXXXXX4742,XRZO0256328,SBI,pending
BNK372786,APP06673008,XXXXXXXX6607,PGSF0739301,Hdfc bank Ltd,Pending
BNK879510,APP16046875,XXXXXXXX7251,MGEF0956547,Axis Bank,pending
BNK197900,APP60063282,XXXXXXXX3272,PMZL0820897,icici bank,Failed
BNK454377,APP60685095,XXXXXXXX2607,CHGU0213467,SBI,pending
BNK625662,APP14078586,XXXXXXXX4627,WSII0503128,AXIS BANK,pending
BNK412410,APP43704809,XXXXXXXX6261,SWKP0138960,HDFC Bank,pending
BNK058931,APP72348001,XXXXXXXX7646,QTBO0386232,PNB,failed
BNK477377,APP79529499,XXXXXXXX1932,YWZS0161410,Icici Bank Ltd,Pending
BNK000643,APP21772148,XXXXXXXX1493,TRFY0272585,PNB,pending
BNK145013,APP24958313,XXXXXXXX2335,FVEZ0181310,Kotak Mahindra,Failed
BNK974998,APP21042635,XXXXXXXX1894,amlh0240187,Axis Bank,pending
BNK476679,APP51029235,XXXXXXXX2475,ROKW0464307,S.B.I.,Pending
BNK768125,APP83224484,XXXXXXXX0502,HUVD0887205,Kotak Mahindra Bank,pending
BNK154307,APP93903188,XXXXXXXX7770,FIXG0892575,State Bank of India,failed
BNK952723,APP65071019,XXXXXXXX2506,BMAF0435125,HDFC BANK,Pending
BNK956183,APP23212819,XXXXXXXX3007,NJAJ0494195,S.B.I.,Pending
BNK422235,APP75694208,XXXXXXXX0603,DDCL0599786,Kotak Mahindra Bank,pending
BNK835964,APP09559475,XXXXXXXX2124,NGXB0789313,punjab national bank,pending
BNK358194,APP16069897,XXXXXXXX6456,SQSN0758861,PNB,Failed
BNK965686,APP78968224,XXXXXXXX6810,TAGG0886579,Punjab National Bank,Failed
BNK184398,APP77147174,XXXXXXXX2541,SCJB0602914,Icici Bank Ltd,failed
BNK351121,APP88152667,XXXXXXXX1696,ONUU0245811,Punjab National Bank,failed
BNK477079,APP04904089,XXXXXXXX8283,JVYQ0883566,state bank of india,Pending
BNK823077,APP16520675,XXXXXXXX9022,GNTP0290056,S.B.I.,pending
BNK842315,APP73023291,XXXXXXXX5760,MXBF0542508,Axis Bank,pending
BNK633016,APP24060611,XXXXXXXX7181,WYSW0441092,HDFC BANK,pending
BNK176466,APP25163505,XXXXXXXX9994,PXFD0022696,Axis Bank,Failed
BNK170013,APP31798620,XXXXXXXX8039,CLZG0972208,S.B.I.,Pending
BNK279194,APP41130186,XXXXXXXX0175,LQAX0241599,AXIS BANK,pending
BNK751691,APP74522605,XXXXXXXX8104,TQMK0100351,ICICI Bank,pending
BNK550494,APP08823899,XXXXXXXX8367,NEGK0248325,Axis Bank,Failed
BNK713016,APP07709968,XXXXXXXX6170,YWOQ0861098,Axis Bank,Pending
BNK420474,APP81378820,XXXXXXXX8728,KMRJ0492210,PNB,failed
BNK690212,APP83380299,XXXXXXXX6927,TAHU0177833,Hdfc bank Ltd,Pending
BNK074442,APP67518573,XXXXXXXX5531,SUJQ0630859,PNB,Pending
BNK671961,APP75491038,XXXXXXXX0528,MBIJ0264077,ICICI Bank,failed
BNK779481,APP54853142,XXXXXXXX7433,LUTQ0129686,kotak bank,failed
BNK808976,APP99264142,XXXXXXXX7390,ZGEB0178870,Axis Bank,failed
BNK496731,APP61044968,XXXXXXXX6890,QUVM0193810,Punjab National Bank,pending
BNK848879,APP73869304,XXXXXXXX7090,MFLA0376322,HDFC Bank,pending
BNK647114,APP80565756,XXXXXXXX0248,UQWY0095140,Kotak Mahindra Bank,Pending
BNK582169,APP91048200,XXXXXXXX1310,FCTT0311565,ICICI Bank,pending
BNK148837,APP66824167,XXXXXXXX0430,IOZB0989599,Kotak Mahindra Bank,Pending
BNK658130,APP28204373,XXXXXXXX6622,OTDQ0025609,S.B.I.,Failed
BNK502268,APP46145212,XXXXXXXX0047,YMLR0418815,punjab national bank,pending
BNK431500,APP18085417,XXXXXXXX5120,OEWG0793559,kotak bank,failed
BNK484665,APP10604876,XXXXXXXX2850,XZYU0171671,state bank of india,failed
BNK033556,APP10995229,XXXXXXXX5043,YXXD0612863,Kotak Mahindra,pending
BNK558123,APP37245931,XXXXXXXX8104,EJRS0346004,state bank of india,Failed
BNK679216,APP09048758,XXXXXXXX2998,HDMC0521902,HDFC BANK,pending
BNK807722,APP70288930,XXXXXXXX2012,SXUJ0702548,PNB,pending
BNK741816,APP04265107,XXXXXXXX6758,YJTQ0865329,ICICI BANK,failed
BNK823597,APP54728176,XXXXXXXX3289,KEGP0090975,Hdfc bank Ltd,Failed
BNK322148,APP18958395,XXXXXXXX4773,DFIJ0611666,Hdfc bank Ltd,pending
BNK157424,APP18027977,XXXXXXXX2448,DQHF0562914,HDFC Bank,pending
BNK600607,APP66384170,XXXXXXXX9170,TDTX0212035,kotak bank,pending
BNK341108,APP76999588,XXXXXXXX4131,AJDO0078399,axis bank,failed
BNK223745,APP67601732,XXXXXXXX6462,HHMP0906957,state bank of india,Failed
BNK583673,APP82599276,XXXXXXXX1862,RCDG0719166,axis bank,Pending
BNK266356,APP74036390,XXXXXXXX6021,SJFO0002568,ICICI Bank,failed
BNK713655,APP32613283,XXXXXXXX5251,VKVI0402195,kotak bank,Pending
BNK994580,APP20049269,XXXXXXXX3887,XATT0882980,hdfc bank,Pending
BNK858863,APP93848384,XXXXXXXX0548,BZWJ0360491,PNB,pending
BNK111296,APP60255388,XXXXXXXX0997,uhzt0156661,Punjab National Bank,Pending
